locus_tag	ftype	length_bp	gene	EC_number	COG	product
IBMGGBPB_03631	CDS	1275	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
IBMGGBPB_03632	CDS	657	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
IBMGGBPB_03633	CDS	363	mliC		COG3895	Membrane-bound lysozyme inhibitor of C-type lysozyme
IBMGGBPB_03634	CDS	1122	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
IBMGGBPB_03635	CDS	468	slyB		COG3133	Outer membrane lipoprotein SlyB
IBMGGBPB_03636	CDS	435	slyA		COG1846	Transcriptional regulator SlyA
IBMGGBPB_03637	CDS	237				hypothetical protein
IBMGGBPB_03638	CDS	861	aaeA_2		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
IBMGGBPB_03639	CDS	2037	aaeB_2			p-hydroxybenzoic acid efflux pump subunit AaeB
IBMGGBPB_03640	CDS	522	sodC	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn]
IBMGGBPB_03641	CDS	897	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
IBMGGBPB_03642	CDS	240				hypothetical protein
IBMGGBPB_03643	CDS	600	nemR			HTH-type transcriptional repressor NemR
IBMGGBPB_03644	CDS	1098	nemA	1.3.1.-	COG1902	N-ethylmaleimide reductase
IBMGGBPB_03645	CDS	408	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
IBMGGBPB_03646	CDS	648	rnt	3.1.13.-	COG0847	Ribonuclease T
IBMGGBPB_03647	CDS	348	grxD		COG0278	Glutaredoxin 4
IBMGGBPB_03648	CDS	822	mepH	3.4.-.-	COG0791	Murein DD-endopeptidase MepH
IBMGGBPB_03649	CDS	582	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
IBMGGBPB_03650	CDS	90	ynhF			putative protein YnhF
IBMGGBPB_03651	CDS	1026	purR		COG1609	HTH-type transcriptional repressor PurR
IBMGGBPB_03652	CDS	933	yahB			putative HTH-type transcriptional regulator YahB
IBMGGBPB_03653	CDS	1206	ydhC			Inner membrane transport protein YdhC
IBMGGBPB_03654	CDS	1149	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
IBMGGBPB_03655	CDS	642	ribC	2.5.1.9	COG0307	Riboflavin synthase
IBMGGBPB_03656	CDS	1374	mdtK		COG0534	Multidrug resistance protein MdtK
IBMGGBPB_03657	tRNA	77				tRNA-Val(gac)
IBMGGBPB_03658	tRNA	77				tRNA-Val(gac)
IBMGGBPB_03659	CDS	1059	yscU			Yop proteins translocation protein U
IBMGGBPB_03660	CDS	780	spaR_2		COG4791	Surface presentation of antigens protein SpaR
IBMGGBPB_03661	CDS	267	spaQ_2		COG4794	Surface presentation of antigens protein SpaQ
IBMGGBPB_03662	CDS	648	spaP_2		COG4790	Surface presentation of antigens protein SpaP
IBMGGBPB_03663	CDS	969				hypothetical protein
IBMGGBPB_03664	CDS	375				hypothetical protein
IBMGGBPB_03665	CDS	432				hypothetical protein
IBMGGBPB_03666	CDS	1302	ssaN	7.1.2.2	COG1157	putative secretion system apparatus ATP synthase SsaN
IBMGGBPB_03667	CDS	2046	ssaV		COG4789	Secretion system apparatus protein SsaV
IBMGGBPB_03668	CDS	369				hypothetical protein
IBMGGBPB_03669	CDS	993				hypothetical protein
IBMGGBPB_03670	CDS	675				hypothetical protein
IBMGGBPB_03671	CDS	252				hypothetical protein
IBMGGBPB_03672	CDS	750	yscJ			Yop proteins translocation lipoprotein J
IBMGGBPB_03673	CDS	264				hypothetical protein
IBMGGBPB_03674	CDS	291				hypothetical protein
IBMGGBPB_03675	CDS	216				hypothetical protein
IBMGGBPB_03676	CDS	690				hypothetical protein
IBMGGBPB_03677	CDS	783				hypothetical protein
IBMGGBPB_03678	CDS	429				hypothetical protein
IBMGGBPB_03679	CDS	417				hypothetical protein
IBMGGBPB_03680	CDS	588	sseD			Secreted effector protein SseD
IBMGGBPB_03681	CDS	1455	sseC		COG5613	Secreted effector protein SseC
IBMGGBPB_03682	CDS	474				hypothetical protein
IBMGGBPB_03683	CDS	591	sseB			Secreted effector protein SseB
IBMGGBPB_03684	CDS	324	sseA_2			Type III secretion system chaperone SseA
IBMGGBPB_03685	CDS	243				hypothetical protein
IBMGGBPB_03686	CDS	1212				hypothetical protein
IBMGGBPB_03687	CDS	1494	sctC_2			Type 3 secretion system secretin
IBMGGBPB_03688	CDS	384	spiC			Salmonella pathogenicity island 2 protein C
IBMGGBPB_03689	CDS	2763	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
IBMGGBPB_03690	CDS	639	nreC		COG2197	Oxygen regulatory protein NreC
IBMGGBPB_03691	CDS	729	mlrA_1		COG0789	HTH-type transcriptional regulator MlrA
IBMGGBPB_03692	CDS	960				hypothetical protein
IBMGGBPB_03693	CDS	213	fumD	4.2.1.2		Fumarase D
IBMGGBPB_03694	CDS	621	ttrR		COG4566	Tetrathionate response regulatory protein TtrR
IBMGGBPB_03695	CDS	1779	ttrS	2.7.13.3	COG0642	Tetrathionate sensor histidine kinase TtrS
IBMGGBPB_03696	CDS	735	ttrB		COG0437	Tetrathionate reductase subunit B
IBMGGBPB_03697	CDS	1023	ttrC			Tetrathionate reductase subunit C
IBMGGBPB_03698	CDS	3063	ttrA	1.8.-.-	COG0243	Tetrathionate reductase subunit A
IBMGGBPB_03699	CDS	1227	RBKS_2	2.7.1.15		Ribokinase
IBMGGBPB_03700	CDS	738				hypothetical protein
IBMGGBPB_03701	CDS	894	laaA	3.5.1.101		L-amino acid amidase
IBMGGBPB_03702	CDS	1344	puuP		COG0531	Putrescine importer PuuP
IBMGGBPB_03703	CDS	1413	pykF	2.7.1.40	COG0469	Pyruvate kinase I
IBMGGBPB_03704	CDS	237	lpp1			Major outer membrane lipoprotein Lpp 1
IBMGGBPB_03705	CDS	303	lpp			Major outer membrane lipoprotein Lpp
IBMGGBPB_03706	CDS	1002	ynhG	2.-.-.-	COG1376	putative L,D-transpeptidase YnhG
IBMGGBPB_03707	CDS	417	sufE		COG2166	Cysteine desulfuration protein SufE
IBMGGBPB_03708	CDS	1221	sufS	2.8.1.7	COG0520	Cysteine desulfurase
IBMGGBPB_03709	CDS	1272	sufD		COG0719	FeS cluster assembly protein SufD
IBMGGBPB_03710	CDS	747	sufC		COG0396	putative ATP-dependent transporter SufC
IBMGGBPB_03711	CDS	1488	sufB		COG0719	FeS cluster assembly protein SufB
IBMGGBPB_03712	CDS	369	sufA		COG0316	Protein SufA
IBMGGBPB_03713	CDS	1347	tcyP_1		COG1823	L-cystine uptake protein TcyP
IBMGGBPB_03714	CDS	189				hypothetical protein
IBMGGBPB_03715	CDS	411	menI	3.1.2.28	COG2050	1,4-dihydroxy-2-naphthoyl-CoA hydrolase
IBMGGBPB_03716	CDS	3057			COG0247	putative protein
IBMGGBPB_03717	CDS	1119	ydiK		COG0628	Putative transport protein YdiK
IBMGGBPB_03718	CDS	360				hypothetical protein
IBMGGBPB_03719	CDS	1212	ydiM			Inner membrane transport protein YdiM
IBMGGBPB_03720	CDS	1236	ydiN			Inner membrane transport protein YdiN
IBMGGBPB_03721	CDS	867	ydiB	1.1.1.282	COG0169	Quinate/shikimate dehydrogenase
IBMGGBPB_03722	CDS	759	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
IBMGGBPB_03723	CDS	1596	ydiF	2.8.3.8	COG4670	Acetate CoA-transferase YdiF
IBMGGBPB_03724	CDS	1152	caiA_1	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
IBMGGBPB_03725	CDS	891	rhaS_4			HTH-type transcriptional activator RhaS
IBMGGBPB_03726	CDS	765	fixA_1		COG2086	Protein FixA
IBMGGBPB_03727	CDS	936	fixB_1		COG2025	Protein FixB
IBMGGBPB_03728	CDS	1287	dadA_2	1.4.99.-		D-amino acid dehydrogenase
IBMGGBPB_03729	CDS	294	fixX_1		COG2440	Ferredoxin-like protein FixX
IBMGGBPB_03730	CDS	1641	fadK	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
IBMGGBPB_03731	CDS	2379	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
IBMGGBPB_03732	CDS	834	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
IBMGGBPB_03733	CDS	1047	aroH	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
IBMGGBPB_03734	CDS	192	ydiE		COG4256	putative protein YdiE
IBMGGBPB_03735	CDS	1443	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
IBMGGBPB_03736	CDS	711	ydiV_2		COG2200	Anti-FlhC(2)FlhD(4) factor YdiV
IBMGGBPB_03737	CDS	465	mepS_1	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
IBMGGBPB_03738	CDS	750	btuD_3	7.6.2.8	COG4138	Vitamin B12 import ATP-binding protein BtuD
IBMGGBPB_03739	CDS	552	btuE	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
IBMGGBPB_03740	CDS	981	btuC		COG4139	Vitamin B12 import system permease protein BtuC
IBMGGBPB_03741	CDS	300	ihfA		COG0776	Integration host factor subunit alpha
IBMGGBPB_03742	CDS	2388	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
IBMGGBPB_03743	CDS	984	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
IBMGGBPB_03744	CDS	357	rplT		COG0292	50S ribosomal protein L20
IBMGGBPB_03745	CDS	198	rpmI		COG0291	50S ribosomal protein L35
IBMGGBPB_03746	CDS	435	infC		COG0290	Translation initiation factor IF-3
IBMGGBPB_03747	CDS	1929	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
IBMGGBPB_03748	CDS	129				hypothetical protein
IBMGGBPB_03749	CDS	1224				hypothetical protein
IBMGGBPB_03750	CDS	855	nucA	3.1.30.2		Nuclease
IBMGGBPB_03751	CDS	315				hypothetical protein
IBMGGBPB_03752	CDS	960				hypothetical protein
IBMGGBPB_03753	CDS	759				hypothetical protein
IBMGGBPB_03754	CDS	933	pfkB	2.7.1.11	COG1105	ATP-dependent 6-phosphofructokinase isozyme 2
IBMGGBPB_03755	CDS	291				hypothetical protein
IBMGGBPB_03756	CDS	861		2.7.1.-		putative ketoamine kinase
IBMGGBPB_03757	CDS	537				hypothetical protein
IBMGGBPB_03758	CDS	669	hxpB	3.1.3.68	COG0637	Hexitol phosphatase B
IBMGGBPB_03759	CDS	600	ydjM		COG1988	Inner membrane protein YdjM
IBMGGBPB_03760	CDS	1392	tcyP_2		COG1823	L-cystine uptake protein TcyP
IBMGGBPB_03761	CDS	243	cedA			Cell division activator CedA
IBMGGBPB_03762	CDS	567	katE_1	1.11.1.6	COG0753	Catalase HPII
IBMGGBPB_03763	CDS	1611	katE_2	1.11.1.6	COG0753	Catalase HPII
IBMGGBPB_03764	CDS	759	chbG	3.5.1.105	COG3394	Chitooligosaccharide deacetylase ChbG
IBMGGBPB_03765	CDS	1356	chbF	3.2.1.86	COG1486	6-phospho-beta-glucosidase
IBMGGBPB_03766	CDS	840	chbR			HTH-type transcriptional regulator ChbR
IBMGGBPB_03767	CDS	348	chbA		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
IBMGGBPB_03768	CDS	1359	chbC		COG1455	PTS system N,N'-diacetylchitobiose-specific EIIC component
IBMGGBPB_03769	CDS	321	chbB	2.7.1.196	COG1440	PTS system N,N'-diacetylchitobiose-specific EIIB component
IBMGGBPB_03770	CDS	342	osmE			Osmotically-inducible putative lipoprotein OsmE
IBMGGBPB_03771	CDS	828	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
IBMGGBPB_03772	CDS	882	cho	3.1.25.-	COG0322	Excinuclease cho
IBMGGBPB_03773	CDS	486	spy		COG3678	Periplasmic chaperone Spy
IBMGGBPB_03774	CDS	216				hypothetical protein
IBMGGBPB_03775	CDS	969	astE	3.5.1.96	COG2988	Succinylglutamate desuccinylase
IBMGGBPB_03776	CDS	1344	astB	3.5.3.23	COG3724	N-succinylarginine dihydrolase
IBMGGBPB_03777	CDS	1479	astD	1.2.1.71	COG1012	N-succinylglutamate 5-semialdehyde dehydrogenase
IBMGGBPB_03778	CDS	1035	astA	2.3.1.109	COG3138	Arginine N-succinyltransferase
IBMGGBPB_03779	CDS	1227	astC	2.6.1.81	COG4992	Succinylornithine transaminase
IBMGGBPB_03780	CDS	879	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
IBMGGBPB_03781	CDS	417	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
IBMGGBPB_03782	CDS	276				hypothetical protein
IBMGGBPB_03783	CDS	1344	gdhA_2	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
IBMGGBPB_03784	CDS	1950	topB	5.6.2.1	COG0550	DNA topoisomerase 3
IBMGGBPB_03785	CDS	1044	selD	2.7.9.3	COG0709	Selenide, water dikinase
IBMGGBPB_03786	CDS	552	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
IBMGGBPB_03787	CDS	1857	sppA	3.4.21.-	COG0616	Protease 4
IBMGGBPB_03788	CDS	1089	ansA	3.5.1.1	COG0252	L-asparaginase 1
IBMGGBPB_03789	CDS	657	pncA	3.5.1.19	COG1335	Nicotinamidase
IBMGGBPB_03790	CDS	279				hypothetical protein
IBMGGBPB_03791	CDS	414	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
IBMGGBPB_03792	CDS	996	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
IBMGGBPB_03793	CDS	885	yeaD	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
IBMGGBPB_03794	CDS	849		1.-.-.-	COG0667	putative oxidoreductase
IBMGGBPB_03795	CDS	1197	chuR_3	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
IBMGGBPB_03796	CDS	747	mipA		COG3713	MltA-interacting protein
IBMGGBPB_03797	CDS	363				hypothetical protein
IBMGGBPB_03798	CDS	1557				hypothetical protein
IBMGGBPB_03799	CDS	1287				hypothetical protein
IBMGGBPB_03800	CDS	1494	dgcJ	2.7.7.65	COG2199	putative diguanylate cyclase DgcJ
IBMGGBPB_03801	CDS	528				hypothetical protein
IBMGGBPB_03802	CDS	108				hypothetical protein
IBMGGBPB_03803	CDS	447				hypothetical protein
IBMGGBPB_03804	CDS	795	nimR			HTH-type transcriptional regulator NimR
IBMGGBPB_03805	CDS	1185	nimT		COG2807	2-nitroimidazole transporter
IBMGGBPB_03806	CDS	348				hypothetical protein
IBMGGBPB_03807	CDS	312				hypothetical protein
IBMGGBPB_03808	CDS	252				hypothetical protein
IBMGGBPB_03809	CDS	249				hypothetical protein
IBMGGBPB_03810	CDS	642				hypothetical protein
IBMGGBPB_03811	CDS	183	yoaG			Protein YoaG
IBMGGBPB_03812	CDS	363	yeaR_2		COG3615	putative protein YeaR
IBMGGBPB_03813	CDS	639	leuE		COG1280	Leucine efflux protein
IBMGGBPB_03814	CDS	546	aroQ	5.4.99.5	COG1605	Monofunctional chorismate mutase
IBMGGBPB_03815	CDS	249				hypothetical protein
IBMGGBPB_03816	CDS	849	bluR		COG0789	HTH-type transcriptional repressor BluR
IBMGGBPB_03817	CDS	594				hypothetical protein
IBMGGBPB_03818	CDS	789	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
IBMGGBPB_03819	CDS	651	zinT		COG3443	Metal-binding protein ZinT
IBMGGBPB_03820	tRNA	77				tRNA-Arg(tct)
IBMGGBPB_03821	CDS	327	yhjQ		COG1145	putative cysteine-rich protein YhjQ
IBMGGBPB_03822	CDS	1134				hypothetical protein
IBMGGBPB_03823	CDS	591	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
IBMGGBPB_03824	CDS	798	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IBMGGBPB_03825	CDS	813	dppC_2		COG1173	Dipeptide transport system permease protein DppC
IBMGGBPB_03826	CDS	975	dppB_2		COG0601	Dipeptide transport system permease protein DppB
IBMGGBPB_03827	CDS	1587				hypothetical protein
IBMGGBPB_03828	CDS	315				hypothetical protein
IBMGGBPB_03829	CDS	531	yodB		COG3038	Cytochrome b561 
IBMGGBPB_03830	CDS	1044				hypothetical protein
IBMGGBPB_03831	CDS	468	ibpA_2		COG0071	Small heat shock protein IbpA
IBMGGBPB_03832	CDS	174				hypothetical protein
IBMGGBPB_03833	CDS	345				hypothetical protein
IBMGGBPB_03834	tRNA	77				tRNA-Arg(cct)
IBMGGBPB_03835	CDS	558	ail_3		COG3637	Attachment invasion locus protein
IBMGGBPB_03836	CDS	264				hypothetical protein
IBMGGBPB_03837	CDS	522				hypothetical protein
IBMGGBPB_03838	CDS	240				hypothetical protein
IBMGGBPB_03839	CDS	789				hypothetical protein
IBMGGBPB_03840	CDS	225				hypothetical protein
IBMGGBPB_03841	CDS	219				hypothetical protein
IBMGGBPB_03842	CDS	885				hypothetical protein
IBMGGBPB_03843	CDS	1251	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
IBMGGBPB_03844	CDS	738	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
IBMGGBPB_03845	CDS	330				hypothetical protein
IBMGGBPB_03846	CDS	462	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
IBMGGBPB_03847	CDS	1107	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
IBMGGBPB_03848	CDS	642	hflD		COG2915	High frequency lysogenization protein HflD
IBMGGBPB_03849	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
IBMGGBPB_03850	CDS	675	phoP			Virulence transcriptional regulatory protein PhoP
IBMGGBPB_03851	CDS	1464	phoQ	2.7.13.3	COG0642	Virulence sensor histidine kinase PhoQ
IBMGGBPB_03852	CDS	1122	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
IBMGGBPB_03853	CDS	1290				hypothetical protein
IBMGGBPB_03854	CDS	2574	clpB		COG0542	Chaperone protein ClpB
IBMGGBPB_03855	CDS	732	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
IBMGGBPB_03856	CDS	981	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
IBMGGBPB_03857	CDS	738	bamD		COG4105	Outer membrane protein assembly factor BamD
IBMGGBPB_03858	CDS	339	raiA		COG1544	Ribosome-associated inhibitor A
IBMGGBPB_03859	CDS	1161	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
IBMGGBPB_03860	CDS	909		3.1.1.99		6-deoxy-6-sulfogluconolactonase
IBMGGBPB_03861	CDS	1122	tyrA		COG0287	T-protein
IBMGGBPB_03862	CDS	1071	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
IBMGGBPB_03863	CDS	519				hypothetical protein
IBMGGBPB_03864	CDS	1221	dgcN	2.7.7.65	COG2199	Diguanylate cyclase DgcN
IBMGGBPB_03865	CDS	348	rplS		COG0335	50S ribosomal protein L19
IBMGGBPB_03866	CDS	768	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
IBMGGBPB_03867	CDS	549	rimM		COG0806	Ribosome maturation factor RimM
IBMGGBPB_03868	CDS	249	rpsP		COG0228	30S ribosomal protein S16
IBMGGBPB_03869	CDS	1362	ffh		COG0541	Signal recognition particle protein
IBMGGBPB_03870	CDS	792	ypjD		COG4137	Inner membrane protein YpjD
IBMGGBPB_03871	CDS	1242				hypothetical protein
IBMGGBPB_03872	CDS	606				hypothetical protein
IBMGGBPB_03873	CDS	591	grpE		COG0576	Protein GrpE
IBMGGBPB_03874	CDS	879	nadK	2.7.1.23	COG0061	NAD kinase
IBMGGBPB_03875	CDS	1662	recN		COG0497	DNA repair protein RecN
IBMGGBPB_03876	CDS	339	bamE		COG2913	Outer membrane protein assembly factor BamE
IBMGGBPB_03877	CDS	291				hypothetical protein
IBMGGBPB_03878	CDS	438	ratA		COG2867	Ribosome association toxin RatA
IBMGGBPB_03879	CDS	528	smpB		COG0691	SsrA-binding protein
IBMGGBPB_03880	CDS	11475				hypothetical protein
IBMGGBPB_03881	CDS	1410	bepC			Outer membrane efflux protein BepC
IBMGGBPB_03882	CDS	2181	apxIB		COG2274	Toxin RTX-I translocation ATP-binding protein
IBMGGBPB_03883	CDS	1191	prsE_2			Type I secretion system membrane fusion protein PrsE
IBMGGBPB_03884	tmRNA	363	ssrA			transfer-messenger RNA, SsrA
IBMGGBPB_03885	CDS	1065	intA_4		COG0582	Prophage integrase IntA
IBMGGBPB_03886	CDS	639				hypothetical protein
IBMGGBPB_03887	CDS	1140				hypothetical protein
IBMGGBPB_03888	CDS	813				hypothetical protein
IBMGGBPB_03889	CDS	216				hypothetical protein
IBMGGBPB_03890	CDS	2070				hypothetical protein
IBMGGBPB_03891	CDS	1284				hypothetical protein
IBMGGBPB_03892	CDS	660				hypothetical protein
IBMGGBPB_03893	CDS	291				hypothetical protein
IBMGGBPB_03894	CDS	285				hypothetical protein
IBMGGBPB_03895	CDS	522	srlA_2		COG3730	PTS system glucitol/sorbitol-specific EIIC component
IBMGGBPB_03896	CDS	375	srlB_2		COG3731	PTS system glucitol/sorbitol-specific EIIA component
IBMGGBPB_03897	CDS	981	srlE_2	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
IBMGGBPB_03898	CDS	1014	iolG_3	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
IBMGGBPB_03899	CDS	1152				hypothetical protein
IBMGGBPB_03900	CDS	636	hxlA	4.1.2.43	COG0269	3-hexulose-6-phosphate synthase
IBMGGBPB_03901	CDS	567	hxlB	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
IBMGGBPB_03902	CDS	843	pgiA	5.3.1.9		Glucose-6-phosphate isomerase
IBMGGBPB_03903	CDS	1542	ptsG_2	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
IBMGGBPB_03904	CDS	1680	sgrR_3		COG4533	HTH-type transcriptional regulator SgrR
IBMGGBPB_03905	CDS	183				hypothetical protein
IBMGGBPB_03906	CDS	876				hypothetical protein
IBMGGBPB_03907	CDS	1842				hypothetical protein
IBMGGBPB_03908	CDS	1323				hypothetical protein
IBMGGBPB_03909	CDS	597	intA_5		COG0582	Prophage integrase IntA
IBMGGBPB_03910	CDS	396				hypothetical protein
IBMGGBPB_03911	CDS	267				IS3 family transposase IS1351
IBMGGBPB_03912	CDS	639				hypothetical protein
IBMGGBPB_03913	CDS	1983				hypothetical protein
IBMGGBPB_03914	CDS	300				IS3 family transposase ISSty2
IBMGGBPB_03915	CDS	471				hypothetical protein
IBMGGBPB_03916	CDS	1521	fljB		COG1344	Phase 2 flagellin
IBMGGBPB_03917	CDS	573	hin		COG1961	DNA-invertase hin
IBMGGBPB_03918	CDS	1116	elmGT	2.4.1.331		Elloramycin glycosyltransferase ElmGT
IBMGGBPB_03919	CDS	3654		3.6.3.-		Multidrug efflux ATP-binding/permease protein
IBMGGBPB_03920	CDS	1245	fes_2		COG2382	Enterochelin esterase
IBMGGBPB_03921	CDS	936				hypothetical protein
IBMGGBPB_03922	CDS	2175	pfeA		COG4771	Ferric enterobactin receptor
IBMGGBPB_03923	CDS	312				hypothetical protein
IBMGGBPB_03924	CDS	1053	pipB2		COG1357	Secreted effector protein PipB2
IBMGGBPB_03925	CDS	930				hypothetical protein
IBMGGBPB_03926	CDS	897				hypothetical protein
IBMGGBPB_03927	CDS	114				hypothetical protein
IBMGGBPB_03928	CDS	1014	hoxN			High-affinity nickel transport protein
IBMGGBPB_03929	CDS	1416	qseC_2	2.7.13.3		Sensor protein QseC
IBMGGBPB_03930	CDS	675	tctD		COG0745	Transcriptional regulatory protein tctD
IBMGGBPB_03931	CDS	978				hypothetical protein
IBMGGBPB_03932	CDS	432				hypothetical protein
IBMGGBPB_03933	CDS	1515				hypothetical protein
IBMGGBPB_03934	CDS	135				hypothetical protein
IBMGGBPB_03935	CDS	978	glaH	1.14.11.-		Glutarate 2-hydroxylase
IBMGGBPB_03936	CDS	1269	lhgD	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
IBMGGBPB_03937	CDS	1449	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
IBMGGBPB_03938	CDS	1284	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase GabT
IBMGGBPB_03939	CDS	1401	gabP		COG1113	GABA permease
IBMGGBPB_03940	CDS	678	glaR		COG1802	HTH-type transcriptional repressor GlaR
IBMGGBPB_03941	CDS	450	kbp		COG1652	Potassium binding protein Kbp
IBMGGBPB_03942	CDS	159				hypothetical protein
IBMGGBPB_03943	CDS	300	ygaV		COG0640	putative HTH-type transcriptional regulator YgaV
IBMGGBPB_03944	CDS	528	ygaP		COG0607	Inner membrane protein YgaP
IBMGGBPB_03945	CDS	180				hypothetical protein
IBMGGBPB_03946	CDS	402	stpA		COG2916	DNA-binding protein StpA
IBMGGBPB_03947	CDS	450	alaE			L-alanine exporter AlaE
IBMGGBPB_03948	CDS	351				hypothetical protein
IBMGGBPB_03949	CDS	327	ygaM		COG4575	putative protein YgaM
IBMGGBPB_03950	CDS	1335	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
IBMGGBPB_03951	CDS	432				hypothetical protein
IBMGGBPB_03952	CDS	246	nrdH		COG0695	Glutaredoxin-like protein NrdH
IBMGGBPB_03953	CDS	411	nrdI		COG1780	Protein NrdI
IBMGGBPB_03954	CDS	2118	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 2 subunit alpha
IBMGGBPB_03955	CDS	960	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
IBMGGBPB_03956	CDS	1203	proV		COG4175	Glycine betaine/proline betaine transport system ATP-binding protein ProV
IBMGGBPB_03957	CDS	1065	proW		COG4176	Glycine betaine/proline betaine transport system permease protein ProW
IBMGGBPB_03958	CDS	996	proX		COG2113	Glycine betaine/proline betaine-binding periplasmic protein
IBMGGBPB_03959	CDS	1185				putative transporter
IBMGGBPB_03960	CDS	531	mprA		COG1846	Transcriptional repressor MprA
IBMGGBPB_03961	CDS	1173	emrA		COG1566	Multidrug export protein EmrA
IBMGGBPB_03962	CDS	1539	emrB			Multidrug export protein EmrB
IBMGGBPB_03963	CDS	1371				hypothetical protein
IBMGGBPB_03964	CDS	516	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
IBMGGBPB_03965	CDS	1557	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
IBMGGBPB_03966	CDS	426	yqaA		COG1238	Inner membrane protein YqaA
IBMGGBPB_03967	CDS	255	yqaB_1	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
IBMGGBPB_03968	CDS	156	yqaB_2	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
IBMGGBPB_03969	tRNA	77				tRNA-Arg(acg)
IBMGGBPB_03970	CDS	555	yrdA		COG0663	Protein YrdA
IBMGGBPB_03971	CDS	258				hypothetical protein
IBMGGBPB_03972	CDS	822	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
IBMGGBPB_03973	CDS	573	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
IBMGGBPB_03974	CDS	543	topA_2	5.6.2.1		DNA topoisomerase 1
IBMGGBPB_03975	CDS	474	smg			Protein Smg
IBMGGBPB_03976	CDS	1125				hypothetical protein
